date,user_id,payment_method,discount_rate,app_time_min,paid_amount
2023-11-18,U0110,Card,0.0,1,96351
2023-11-18,U0086,Card,0.15,11,35087
2023-11-18,U0067,,0.0,18,34667
2023-11-18,U0001,Pay,0.0,44,34184
2023-11-18,U0002,Pay,0.0,10,59884
2023-11-18,U0005,Card,0.0,8,53077
2023-11-18,U0012,Card,0.05,13,56216
2023-11-18,U0016,Card,0.0,2,75581
2023-11-18,U0031,Pay,0.0,22,43928
2023-11-18,U0253,Transfer,0.0,19,97680
2023-11-18,U0032,Pay,0.0,13,55859
2023-11-18,U0037,Pay,0.0,10,51274
2023-11-18,U0467,Card,0.0,10,36094
2023-11-18,U0045,Pay,0.0,16,58189
2023-11-18,U0053,Card,0.0,27,15852
2023-11-18,U0057,Card,0.0,3,89609
2023-11-18,U0064,Card,0.0,9,57195
2023-11-18,U0035,Card,0.0,12,75890
2023-11-18,U0259,Pay,0.0,11,40673
2023-11-18,U0042,Card,0.0,6,2000
2023-11-18,U0264,Pay,0.25,20,22216
2023-11-18,U0260,Card,0.0,15,82661
2023-11-18,U0446,Card,0.0,15,64198
2023-11-18,U0438,Card,0.05,18,72227
2023-11-18,U0436,Card,0.0,12,34053
2023-11-18,U0430,Card,0.15,20,24834
2023-11-18,U0418,Card,0.25,15,37989
2023-11-18,U0408,Card,0.0,9,63057
2023-11-18,U0405,Voucher,0.0,2,2000
2023-11-18,U0404,Card,0.0,1,65055
2023-11-18,U0401,Pay,0.0,12,38277
2023-11-18,U0397,Card,0.0,18,52272
2023-11-18,U0396,,0.0,21,44600
2023-11-18,U0388,Pay,0.05,18,71087
2023-11-18,U0378,Pay,0.1,1,28990
2023-11-18,U0376,Transfer,0.2,29,11865
2023-11-18,U0424,Pay,0.0,28,48983
2023-11-18,U0357,Pay,0.3,4,32244
2023-11-18,U0281,Card,0.0,4,78393
2023-11-18,U0372,Pay,0.0,45,87662
2023-11-18,U0295,Card,0.3,6,10965
2023-11-18,U0298,Card,0.0,23,51302
2023-11-18,U0303,Card,0.0,27,67795
2023-11-18,U0307,Card,0.0,29,82494
2023-11-18,U0321,Pay,0.2,19,29387
2023-11-18,U0302,Card,0.15,15,73805
2023-11-18,U0326,Card,0.0,10,83377
2023-11-18,U0356,Transfer,0.05,17,38939
2023-11-18,U0329,Pay,0.2,18,22633
2023-11-18,U0335,Card,0.0,12,164545
2023-11-18,U0336,Transfer,0.2,1,38966
2023-11-18,U0323,Card,0.15,23,48539
2023-11-18,U0353,Card,0.0,12,111637
2023-11-19,U0591,Card,0.0,37,65775
2023-11-19,U0593,Card,0.0,20,85698
2023-11-19,U0597,Card,0.0,13,109645
2023-11-19,U0600,Card,0.15,17,55154
2023-11-19,U0611,Card,0.0,11,84474
2023-11-19,U0634,Card,0.0,5,36239
2023-11-19,U0590,Card,0.2,15,36767
2023-11-19,U0640,Pay,0.0,11,80372
2023-11-19,U0599,Pay,0.15,8,78900
2023-11-19,U0586,Pay,0.0,21,35688
2023-11-19,U0527,Voucher,0.0,17,34561
2023-11-19,U0572,Card,0.0,1,107910
2023-11-19,U0571,Card,0.1,1,26382
2023-11-19,U0554,Card,0.0,35,82710
2023-11-19,U0546,Pay,0.0,12,37074
2023-11-19,U0543,Pay,0.0,14,46706
2023-11-19,U0525,Card,0.0,1,89615
2023-11-19,U0516,Card,0.0,8,28815
2023-11-19,U0515,Card,0.0,10,37131
2023-11-19,U0506,,0.0,20,35254
2023-11-19,U0643,Card,0.0,18,58625
2023-11-19,U0585,Card,0.0,6,86239
2023-11-19,U0662,Transfer,0.15,9,62026
2023-11-19,U0739,Card,0.15,9,44736
2023-11-19,U0674,Pay,0.2,25,30350
2023-11-19,U0489,Card,0.0,1,80854
2023-11-19,U0789,Transfer,0.15,34,56460
2023-11-19,U0785,Pay,0.0,15,91194
2023-11-19,U0775,Voucher,0.1,11,39145
2023-11-19,U0769,Card,0.0,20,41294
2023-11-19,U0763,Card,0.0,20,32123
2023-11-19,U0746,Pay,0.0,14,79410
2023-11-19,U0745,Pay,0.15,26,37760
2023-11-19,U0734,Card,0.1,20,82632
2023-11-19,U0732,Pay,0.3,17,32967
2023-11-19,U0730,Card,0.0,10,45326
2023-11-19,U0726,Transfer,0.1,1,27402
2023-11-19,U0725,Card,0.0,22,66845
2023-11-19,U0724,Pay,0.15,18,18836
2023-11-19,U0711,Card,0.0,9,76542
2023-11-19,U0700,Card,0.0,39,130228
2023-11-19,U0697,Card,0.0,30,42687
2023-11-19,U0693,Card,0.05,15,35643
2023-11-19,U0688,Card,0.0,20,37441
2023-11-19,U0684,Pay,0.0,18,40631
2023-11-19,U0675,Card,0.2,6,24373
2023-11-19,U0664,Pay,0.15,19,50843
2023-11-19,U0483,Pay,0.0,17,39440
2023-11-19,U0385,Card,0.0,11,88580
2023-11-19,U0475,Card,0.0,4,45565
2023-11-19,U0205,Pay,0.0,26,28676
2023-11-19,U0194,Card,0.0,9,103504
2023-11-19,U0192,Card,0.25,24,47382
2023-11-19,U0188,Pay,0.0,39,90439
2023-11-19,U0176,Card,0.0,17,74647
2023-11-19,U0170,,0.15,13,64164
2023-11-19,U0154,Card,0.0,13,78272
2023-11-19,U0146,Voucher,0.05,19,17994
2023-11-19,U0140,Card,0.0,17,56757
2023-11-19,U0206,Card,0.2,13,46516
2023-11-19,U0139,Card,0.0,22,115770
2023-11-19,U0109,Card,0.0,11,42825
2023-11-19,U0087,Pay,0.15,17,30175
2023-11-19,U0086,Pay,0.25,17,22344
2023-11-19,U0073,Card,0.1,11,44108
2023-11-19,U0071,Pay,0.25,14,31303
2023-11-19,U0035,Card,0.0,20,76504
2023-11-19,U0015,Card,0.0,21,43090
2023-11-19,U0011,Pay,0.0,48,91890
2023-11-19,U0001,,0.0,33,67462
2023-11-19,U0125,Card,0.2,24,28305
2023-11-19,U0209,Card,0.0,29,79184
2023-11-19,U0063,Card,0.2,26,26317
2023-11-19,U0215,Pay,0.0,15,89607
2023-11-19,U0213,Pay,0.0,24,27566
2023-11-19,U0466,Card,0.0,16,58520
2023-11-19,U0460,Pay,0.0,15,48636
2023-11-19,U0437,Transfer,0.0,19,43435
2023-11-19,U0436,Pay,0.1,7,42984
2023-11-19,U0431,Transfer,0.2,25,18529
2023-11-19,U0415,Card,0.3,4,32227
2023-11-19,U0403,Transfer,0.0,38,115999
2023-11-19,U0478,Card,0.05,6,71733
2023-11-19,U0357,Card,0.2,18,34769
2023-11-19,U0452,Pay,0.2,5,37447
2023-11-19,U0355,Card,0.0,17,113413
2023-11-19,U0356,Voucher,0.0,24,29318
2023-11-19,U0248,Transfer,0.0,29,63553
2023-11-19,U0272,Voucher,0.05,11,89430
2023-11-19,U0287,Card,0.0,38,132757
2023-11-19,U0254,Card,0.0,1,97809
2023-11-19,U0322,Card,0.0,13,59057
2023-11-19,U0323,Pay,0.25,16,41049
2023-11-19,U0353,Card,0.0,17,88746
2023-11-19,U0321,Card,0.0,14,35190
2023-11-19,U0217,Pay,0.1,16,16303
2023-11-20,U0643,Voucher,0.0,24,42982
2023-11-20,U0631,Card,0.0,13,80087
2023-11-20,U0580,Card,0.0,11,61651
2023-11-20,U0623,Card,0.0,1,79759
2023-11-20,U0615,Pay,0.0,3,53891
2023-11-20,U0611,Transfer,0.0,19,86512
2023-11-20,U0603,Pay,0.0,33,92598
2023-11-20,U0597,,0.0,56,126189
2023-11-20,U0503,,0.0,13,44346
2023-11-20,U0524,Voucher,0.0,6,33553
2023-11-20,U0509,Pay,0.0,20,72703
2023-11-20,U0499,Card,0.0,22,100164
2023-11-20,U0496,Card,0.1,32,80822
2023-11-20,U0483,Card,0.0,48,49904
2023-11-20,U0647,Card,0.0,20,69505
2023-11-20,U0475,Pay,0.2,16,21635
2023-11-20,U0550,Card,0.2,38,42886
2023-11-20,U0653,Card,0.0,12,72334
2023-11-20,U0713,Pay,0.0,20,32101
2023-11-20,U0664,Card,0.2,13,42421
2023-11-20,U0473,Pay,0.2,23,32979
2023-11-20,U0798,Card,0.0,11,40723
2023-11-20,U0785,Pay,0.0,20,104438
2023-11-20,U0782,Card,0.0,7,95979
2023-11-20,U0773,Card,0.0,6,101929
2023-11-20,U0763,Transfer,0.0,25,51899
2023-11-20,U0746,Card,0.0,8,52689
2023-11-20,U0722,Transfer,0.0,25,60947
2023-11-20,U0707,Pay,0.0,37,82118
2023-11-20,U0702,Card,0.0,40,154835
2023-11-20,U0699,Pay,0.0,5,60813
2023-11-20,U0698,Card,0.0,10,53685
2023-11-20,U0697,Pay,0.0,38,120700
2023-11-20,U0690,Card,0.2,4,29957
2023-11-20,U0685,Card,0.0,25,100321
2023-11-20,U0669,Pay,0.0,24,29797
2023-11-20,U0665,Card,0.0,7,35484
2023-11-20,U0657,Card,0.0,26,39595
2023-11-20,U0467,Card,0.0,17,25175
2023-11-20,U0414,Card,0.0,1,45393
2023-11-20,U0432,Transfer,0.3,22,53997
2023-11-20,U0202,Card,0.1,23,40017
2023-11-20,U0186,Card,0.0,19,37708
2023-11-20,U0184,Pay,0.0,14,55261
2023-11-20,U0181,Pay,0.0,1,9740
2023-11-20,U0170,Card,0.0,23,87686
2023-11-20,U0164,Card,0.0,15,26504
2023-11-20,U0126,Card,0.0,8,73374
2023-11-20,U0094,Pay,0.2,23,19012
2023-11-20,U0092,Card,0.0,12,37476
2023-11-20,U0085,Card,0.0,15,50610
2023-11-20,U0073,Card,0.2,25,43704
2023-11-20,U0069,Card,0.15,14,51074
2023-11-20,U0048,Card,0.0,13,126559
2023-11-20,U0031,Card,0.0,23,31496
2023-11-20,U0017,Pay,0.0,15,121550
2023-11-20,U0001,Card,0.0,33,89317
2023-11-20,U0465,Transfer,0.0,24,62961
2023-11-20,U0206,Card,0.15,10,51847
2023-11-20,U0209,,0.0,24,98893
2023-11-20,U0151,Card,0.15,8,48407
2023-11-20,U0242,Card,0.0,3,56416
2023-11-20,U0235,Pay,0.0,9,97262
2023-11-20,U0411,Card,0.0,16,92068
2023-11-20,U0404,Card,0.0,18,59420
2023-11-20,U0399,Card,0.0,10,49199
2023-11-20,U0390,Pay,0.0,16,26431
2023-11-20,U0382,Card,0.05,8,16043
2023-11-20,U0372,Pay,0.0,28,45063
2023-11-20,U0367,Card,0.0,17,42157
2023-11-20,U0419,Card,0.0,25,52241
2023-11-20,U0357,Card,0.1,31,28740
2023-11-20,U0345,Card,0.0,20,21205
2023-11-20,U0335,Card,0.0,30,146089
2023-11-20,U0323,Pay,0.25,6,46730
2023-11-20,U0318,Card,0.2,17,19276
2023-11-20,U0271,Card,0.0,27,51827
2023-11-20,U0270,Transfer,0.2,2,27073
2023-11-20,U0361,Card,0.0,9,55863
2023-11-21,U0621,Pay,0.0,21,99342
2023-11-21,U0614,Card,0.0,11,54566
2023-11-21,U0610,Card,0.0,4,78550
2023-11-21,U0597,Pay,0.0,35,141147
2023-11-21,U0589,Transfer,0.0,16,71872
2023-11-21,U0580,Transfer,0.15,28,48464
2023-11-21,U0566,Card,0.0,16,30109
2023-11-21,U0564,Pay,0.1,22,31295
2023-11-21,U0528,Pay,0.2,19,42337
2023-11-21,U0543,Card,0.0,26,76340
2023-11-21,U0530,Card,0.0,13,15641
2023-11-21,U0523,Transfer,0.0,34,37348
2023-11-21,U0500,Card,0.0,9,78292
2023-11-21,U0499,Card,0.0,31,73371
2023-11-21,U0475,Card,0.2,13,38507
2023-11-21,U0472,Transfer,0.0,19,41594
2023-11-21,U0623,Card,0.0,19,28129
2023-11-21,U0552,Pay,0.2,26,32293
2023-11-21,U0638,Card,0.0,18,37882
2023-11-21,U0778,Voucher,0.0,28,82722
2023-11-21,U0644,Card,0.0,29,154036
2023-11-21,U0471,Card,0.0,14,178519
2023-11-21,U0774,Card,0.0,15,64731
2023-11-21,U0770,Card,0.2,13,24005
2023-11-21,U0769,Transfer,0.0,18,47403
2023-11-21,U0763,Pay,0.0,19,51198
2023-11-21,U0753,Card,0.0,12,73498
2023-11-21,U0743,Card,0.0,11,85875
2023-11-21,U0740,Card,0.0,22,96310
2023-11-21,U0639,,0.05,17,85672
2023-11-21,U0731,Card,0.2,1,10801
2023-11-21,U0703,Card,0.0,19,2000
2023-11-21,U0692,Pay,0.2,7,30766
2023-11-21,U0689,Card,0.1,16,34814
2023-11-21,U0685,Pay,0.0,20,101888
2023-11-21,U0675,Pay,0.2,27,25554
2023-11-21,U0659,Card,0.0,16,76799
2023-11-21,U0653,Transfer,0.0,20,78411
2023-11-21,U0646,Voucher,0.2,33,31543
2023-11-21,U0704,Transfer,0.0,19,12601
2023-11-21,U0440,Card,0.0,1,112562
2023-11-21,U0045,Card,0.0,20,39032
2023-11-21,U0414,Pay,0.0,21,34729
2023-11-21,U0255,Card,0.2,6,54933
2023-11-21,U0225,Card,0.2,19,31522
2023-11-21,U0206,Pay,0.0,7,74918
2023-11-21,U0202,Card,0.2,5,50523
2023-11-21,U0184,Transfer,0.0,12,71613
2023-11-21,U0174,Pay,0.0,8,25921
2023-11-21,U0143,Pay,0.0,15,18288
2023-11-21,U0137,Pay,0.0,26,38638
2023-11-21,U0117,Pay,0.0,1,17672
2023-11-21,U0075,Pay,0.0,26,49479
2023-11-21,U0054,Card,0.3,7,32173
2023-11-21,U0051,Card,0.0,4,43522
2023-11-21,U0049,Transfer,0.0,38,68224
2023-11-21,U0030,Voucher,0.0,6,55457
2023-11-21,U0023,Pay,0.3,22,11894
2023-11-21,U0008,Transfer,0.0,7,52075
2023-11-21,U0431,Pay,0.0,20,15634
2023-11-21,U0268,Pay,0.0,17,78455
2023-11-21,U0275,Card,0.0,11,78128
2023-11-21,U0107,Card,0.0,9,62023
2023-11-21,U0281,Card,0.0,10,36169
2023-11-21,U0408,,0.2,9,54154
2023-11-21,U0280,Card,0.0,13,93218
2023-11-21,U0400,Card,0.0,12,90267
2023-11-21,U0394,Card,0.0,14,58452
2023-11-21,U0391,Card,0.0,4,76049
2023-11-21,U0366,,0.0,13,23133
2023-11-21,U0359,Card,0.0,20,57795
2023-11-21,U0342,Transfer,0.0,19,83518
2023-11-21,U0386,Card,0.0,37,72702
2023-11-21,U0328,Card,0.2,13,30982
2023-11-21,U0314,Card,0.0,37,75918
2023-11-21,U0310,Pay,0.0,24,58448
2023-11-21,U0309,,0.0,14,80121
2023-11-21,U0308,Card,0.0,12,51566
2023-11-21,U0306,Card,0.0,10,52025
2023-11-21,U0330,Card,0.25,26,20511
2023-11-21,U0300,Card,0.0,3,67133
2023-11-21,U0285,Card,0.05,5,7639
2023-11-22,U0564,Card,0.25,32,20891
2023-11-22,U0527,Pay,0.0,7,67803
2023-11-22,U0540,Card,0.0,13,87089
2023-11-22,U0542,Card,0.25,9,70456
2023-11-22,U0562,Transfer,0.05,1,50663
2023-11-22,U0798,Card,0.0,14,33718
2023-11-22,U0560,Card,0.25,10,25417
2023-11-22,U0563,,0.0,6,7262
2023-11-22,U0517,Card,0.0,26,79217
2023-11-22,U0548,Card,0.05,16,120480
2023-11-22,U0497,Card,0.1,22,37931
2023-11-22,U0456,Card,0.0,10,41069
2023-11-22,U0494,Card,0.2,16,36285
2023-11-22,U0492,Card,0.0,32,82947
2023-11-22,U0471,Card,0.0,12,171929
2023-11-22,U0470,Pay,0.2,28,51152
2023-11-22,U0466,Pay,0.0,8,49429
2023-11-22,U0460,Card,0.0,25,39425
2023-11-22,U0450,Pay,0.05,8,53469
2023-11-22,U0438,Card,0.0,16,69464
2023-11-22,U0426,Card,0.0,10,52309
2023-11-22,U0565,Card,0.0,29,109482
2023-11-22,U0496,,0.0,16,89599
2023-11-22,U0572,Card,0.05,24,97326
2023-11-22,U0751,Pay,0.1,30,40074
2023-11-22,U0591,Card,0.0,11,76435
2023-11-22,U0423,Card,0.0,18,52468
2023-11-22,U0797,Card,0.25,27,19939
2023-11-22,U0786,Card,0.15,20,32933
2023-11-22,U0776,Card,0.1,22,17100
2023-11-22,U0773,Pay,0.0,1,91976
2023-11-22,U0765,Card,0.0,23,5981
2023-11-22,U0749,Card,0.0,12,21029
2023-11-22,U0723,Pay,0.1,20,58390
2023-11-22,U0717,Card,0.0,11,29046
2023-11-22,U0701,Card,0.0,12,23997
2023-11-22,U0687,Voucher,0.05,32,19945
2023-11-22,U0672,Card,0.15,15,60340
2023-11-22,U0662,Card,0.05,24,85794
2023-11-22,U0652,Card,0.0,29,24809
2023-11-22,U0644,Card,0.0,23,119783
2023-11-22,U0643,Card,0.05,26,18981
2023-11-22,U0641,Voucher,0.0,6,20064
2023-11-22,U0630,Pay,0.0,1,52378
2023-11-22,U0628,Pay,0.0,31,79976
2023-11-22,U0625,Card,0.25,39,16516
2023-11-22,U0616,Pay,0.25,21,38532
2023-11-22,U0604,Card,0.0,28,10867
2023-11-22,U0597,Card,0.0,31,101490
2023-11-22,U0582,Pay,0.0,12,64482
2023-11-22,U0415,Card,0.0,1,48654
2023-11-22,U0553,Pay,0.25,17,19394
2023-11-22,U0393,Pay,0.1,34,58532
2023-11-22,U0198,Card,0.05,28,56104
2023-11-22,U0197,Card,0.0,6,101471
2023-11-22,U0192,Pay,0.0,29,39202
2023-11-22,U0180,Pay,0.0,33,90263
2023-11-22,U0179,Card,0.0,12,43548
2023-11-22,U0170,Card,0.0,5,106300
2023-11-22,U0146,Voucher,0.0,14,4719
2023-11-22,U0142,Pay,0.0,10,54636
2023-11-22,U0134,Card,0.0,24,35277
2023-11-22,U0117,Transfer,0.0,13,24955
2023-11-22,U0203,Pay,0.0,28,49926
2023-11-22,U0103,Pay,0.0,8,29301
2023-11-22,U0093,Card,0.0,33,99187
2023-11-22,U0069,Card,0.3,24,70289
2023-11-22,U0055,Card,0.0,3,34673
2023-11-22,U0035,Transfer,0.3,19,55413
2023-11-22,U0034,Pay,0.1,11,31587
2023-11-22,U0024,Transfer,0.0,17,6532
2023-11-22,U0023,Card,0.2,24,26116
2023-11-22,U0016,Transfer,0.0,1,51933
2023-11-22,U0013,Pay,0.0,21,56572
2023-11-22,U0398,Voucher,0.0,28,57328
2023-11-22,U0094,Pay,0.15,15,19898
2023-11-22,U0211,Card,0.05,34,87694
2023-11-22,U0006,Card,0.25,24,75424
2023-11-22,U0218,Card,0.05,22,77213
2023-11-22,U0386,Pay,0.0,23,87425
2023-11-22,U0382,Card,0.15,29,14073
2023-11-22,U0375,Voucher,0.0,20,111958
2023-11-22,U0369,Pay,0.0,13,16784
2023-11-22,U0351,Card,0.0,5,35447
2023-11-22,U0344,Transfer,0.2,13,70926
2023-11-22,U0215,Pay,0.25,22,59899
2023-11-22,U0329,Card,0.1,26,32496
2023-11-22,U0323,Card,0.3,21,41012
2023-11-22,U0310,Pay,0.0,8,33972
2023-11-22,U0307,Pay,0.0,26,105296
2023-11-22,U0332,Card,0.0,30,140706
2023-11-22,U0303,Transfer,0.0,15,52162
2023-11-22,U0289,,0.15,10,30323
2023-11-22,U0287,Card,0.0,40,164805
2023-11-22,U0285,Pay,0.15,7,4740
2023-11-22,U0278,Voucher,0.0,10,71109
2023-11-22,U0269,Card,0.0,17,77880
2023-11-22,U0268,Card,0.0,27,97072
2023-11-22,U0259,,0.0,12,38276
2023-11-22,U0257,Card,0.0,21,82832
2023-11-22,U0254,Pay,0.0,20,134084
2023-11-22,U0305,Transfer,0.0,21,55466
2023-11-22,U0226,Pay,0.0,14,76111
2023-11-23,U0530,Pay,0.0,14,38423
2023-11-23,U0539,Transfer,0.1,17,60006
2023-11-23,U0548,Card,0.0,41,64858
2023-11-23,U0553,Transfer,0.1,21,36861
2023-11-23,U0581,Pay,0.0,15,117907
2023-11-23,U0563,Card,0.0,16,66520
2023-11-23,U0567,Pay,0.0,11,11392
2023-11-23,U0568,Pay,0.2,23,18756
2023-11-23,U0560,Pay,0.2,20,43027
2023-11-23,U0524,Transfer,0.0,8,21289
2023-11-23,U0415,Pay,0.0,1,34527
2023-11-23,U0500,Voucher,0.0,10,70161
2023-11-23,U0491,Card,0.0,26,46401
2023-11-23,U0480,Card,0.0,10,22858
2023-11-23,U0479,Pay,0.0,6,85422
2023-11-23,U0476,Card,0.1,9,77120
2023-11-23,U0459,Pay,0.0,9,18095
2023-11-23,U0449,Card,0.05,13,71479
2023-11-23,U0445,Pay,0.3,7,50759
2023-11-23,U0419,Card,0.0,26,59951
2023-11-23,U0602,Pay,0.2,37,24899
2023-11-23,U0501,Transfer,0.0,24,57583
2023-11-23,U0608,Transfer,0.0,14,34206
2023-11-23,U0714,Card,0.0,16,102511
2023-11-23,U0634,Card,0.0,8,64974
2023-11-23,U0414,Pay,0.0,21,49344
2023-11-23,U0795,Card,0.0,7,43184
2023-11-23,U0773,Pay,0.0,1,81314
2023-11-23,U0768,Card,0.0,12,50072
2023-11-23,U0755,Pay,0.0,25,82954
2023-11-23,U0741,Pay,0.0,13,64040
2023-11-23,U0740,Card,0.0,43,155477
2023-11-23,U0736,Card,0.0,34,91503
2023-11-23,U0735,Transfer,0.0,20,102111
2023-11-23,U0734,Card,0.0,12,69795
2023-11-23,U0626,Card,0.0,35,47968
2023-11-23,U0730,Card,0.2,6,18318
2023-11-23,U0710,Pay,0.0,16,53260
2023-11-23,U0708,Card,0.0,16,44950
2023-11-23,U0698,Card,0.0,13,32961
2023-11-23,U0697,Card,0.0,23,59215
2023-11-23,U0684,Pay,0.0,33,21813
2023-11-23,U0676,Card,0.0,11,53523
2023-11-23,U0675,Card,0.15,19,37406
2023-11-23,U0663,Card,0.0,1,106110
2023-11-23,U0641,Pay,0.0,9,46315
2023-11-23,U0637,Transfer,0.0,35,73824
2023-11-23,U0715,Pay,0.0,16,23185
2023-11-23,U0405,Pay,0.0,1,36524
2023-11-23,U0778,Pay,0.25,11,77537
2023-11-23,U0401,Voucher,0.0,2,60005
2023-11-23,U0181,Card,0.3,27,34329
2023-11-23,U0173,Transfer,0.0,28,29035
2023-11-23,U0164,Card,0.05,22,38506
2023-11-23,U0159,Card,0.05,4,48938
2023-11-23,U0151,Pay,0.3,19,38432
2023-11-23,U0150,,0.0,1,69612
2023-11-23,U0130,Card,0.0,12,46090
2023-11-23,U0114,Card,0.05,34,17123
2023-11-23,U0084,Card,0.0,1,42419
2023-11-23,U0069,Card,0.1,8,91980
2023-11-23,U0068,Transfer,0.0,3,39628
2023-11-23,U0062,Card,0.0,1,16745
2023-11-23,U0061,Pay,0.0,34,116606
2023-11-23,U0044,,0.0,25,97307
2023-11-23,U0037,Card,0.0,10,68502
2023-11-23,U0031,,0.0,23,85947
2023-11-23,U0028,Pay,0.0,25,51056
2023-11-23,U0015,Transfer,0.2,6,49070
2023-11-23,U0012,Voucher,0.0,20,70302
2023-11-23,U0003,Pay,0.0,14,39760
2023-11-23,U0001,Card,0.3,30,54681
2023-11-23,U0217,Pay,0.0,18,30775
2023-11-23,U0218,Transfer,0.0,33,16490
2023-11-23,U0404,Card,0.0,8,65850
2023-11-23,U0231,Card,0.0,7,82765
2023-11-23,U0219,Pay,0.1,23,37248
2023-11-23,U0400,Card,0.0,20,51257
2023-11-23,U0395,Card,0.0,14,56763
2023-11-23,U0391,Pay,0.0,3,100288
2023-11-23,U0389,Card,0.15,26,6994
2023-11-23,U0378,Card,0.0,21,44891
2023-11-23,U0375,Card,0.1,21,116349
2023-11-23,U0357,Pay,0.2,5,15796
2023-11-23,U0355,Card,0.0,29,85937
2023-11-23,U0340,Card,0.0,8,2377
2023-11-23,U0318,Pay,0.0,26,53130
2023-11-23,U0367,Card,0.2,1,28324
2023-11-23,U0307,Pay,0.0,10,109276
2023-11-23,U0294,Pay,0.0,22,72298
2023-11-23,U0292,Card,0.0,25,87224
2023-11-23,U0246,Pay,0.0,13,60469
2023-11-23,U0282,Card,0.2,17,61545
2023-11-23,U0280,Card,0.0,1,97269
2023-11-23,U0275,Card,0.15,11,34089
2023-11-23,U0265,Card,0.0,28,74897
2023-11-23,U0264,Pay,0.1,23,31942
2023-11-23,U0247,Transfer,0.0,12,41724
2023-11-23,U0309,Card,0.0,7,47526
2023-11-24,U0520,Card,0.0,16,94127
2023-11-24,U0528,Voucher,0.2,19,29870
2023-11-24,U0530,Pay,0.15,14,35287
2023-11-24,U0553,Pay,0.25,27,21004
2023-11-24,U0540,Pay,0.0,9,66303
2023-11-24,U0541,Card,0.25,28,21123
2023-11-24,U0546,Card,0.0,24,28522
2023-11-24,U0515,Card,0.05,17,102155
2023-11-24,U0537,Transfer,0.25,1,28624
2023-11-24,U0509,Pay,0.0,9,70691
2023-11-24,U0434,Card,0.0,22,83480
2023-11-24,U0497,Card,0.25,33,23603
2023-11-24,U0480,Pay,0.05,18,37138
2023-11-24,U0479,Card,0.0,19,107299
2023-11-24,U0476,Transfer,0.15,14,54415
2023-11-24,U0475,Transfer,0.1,8,24189
2023-11-24,U0452,Pay,0.2,1,48031
2023-11-24,U0450,Card,0.0,3,107129
2023-11-24,U0445,Card,0.0,8,70827
2023-11-24,U0437,Card,0.0,2,20512
2023-11-24,U0556,Card,0.1,12,12859
2023-11-24,U0500,Card,0.0,10,62744
2023-11-24,U0564,Card,0.0,29,60758
2023-11-24,U0675,Voucher,0.1,14,51455
2023-11-24,U0577,Card,0.0,11,67160
2023-11-24,U0424,Card,0.0,27,82964
2023-11-24,U0790,Pay,0.0,27,55644
2023-11-24,U0776,Pay,0.15,27,22671
2023-11-24,U0774,Card,0.0,21,53755
2023-11-24,U0771,Pay,0.0,5,59935
2023-11-24,U0766,Pay,0.0,14,97642
2023-11-24,U0763,Pay,0.0,15,10276
2023-11-24,U0746,Pay,0.0,6,70047
2023-11-24,U0743,Voucher,0.0,18,48167
2023-11-24,U0742,Card,0.25,24,10758
2023-11-24,U0571,Pay,0.0,14,35540
2023-11-24,U0734,Pay,0.2,6,103275
2023-11-24,U0726,Transfer,0.05,1,47094
2023-11-24,U0657,Pay,0.1,18,21752
2023-11-24,U0647,Card,0.0,29,44874
2023-11-24,U0627,Card,0.05,18,51603
2023-11-24,U0626,Pay,0.0,15,63310
2023-11-24,U0613,Pay,0.0,18,42923
2023-11-24,U0612,Transfer,0.0,17,2455
2023-11-24,U0603,Transfer,0.0,35,54795
2023-11-24,U0602,Card,0.2,22,2000
2023-11-24,U0593,Card,0.0,28,91840
2023-11-24,U0732,Transfer,0.1,17,49837
2023-11-24,U0794,Voucher,0.1,23,15795
2023-11-24,U0403,Voucher,0.0,14,153720
2023-11-24,U0379,Card,0.2,10,20611
2023-11-24,U0152,Pay,0.25,12,40747
2023-11-24,U0147,Card,0.05,27,37858
2023-11-24,U0145,Card,0.0,26,62727
2023-11-24,U0136,Pay,0.0,7,56251
2023-11-24,U0123,Transfer,0.0,11,143313
2023-11-24,U0106,Transfer,0.0,14,64590
2023-11-24,U0104,Pay,0.0,17,100837
2023-11-24,U0083,Card,0.0,6,36354
2023-11-24,U0071,Pay,0.2,21,36741
2023-11-24,U0070,Card,0.2,22,14884
2023-11-24,U0052,Card,0.3,37,34169
2023-11-24,U0048,Pay,0.0,25,74987
2023-11-24,U0044,Card,0.0,20,68435
2023-11-24,U0030,Card,0.0,21,19436
2023-11-24,U0028,Pay,0.0,16,45001
2023-11-24,U0023,Card,0.3,29,27152
2023-11-24,U0017,Pay,0.0,32,99192
2023-11-24,U0014,Pay,0.0,6,10098
2023-11-24,U0011,Card,0.0,39,92255
2023-11-24,U0003,,0.0,2,36572
2023-11-24,U0392,Card,0.0,19,59347
2023-11-24,U0156,Card,0.15,36,29104
2023-11-24,U0159,Card,0.0,1,16838
2023-11-24,U0078,Card,0.0,7,59953
2023-11-24,U0186,Card,0.2,21,37364
2023-11-24,U0168,Pay,0.05,19,72050
2023-11-24,U0354,Card,0.2,30,18368
2023-11-24,U0345,Pay,0.2,10,22685
2023-11-24,U0340,,0.1,21,23494
2023-11-24,U0317,Pay,0.0,6,81081
2023-11-24,U0316,Transfer,0.3,21,15940
